mainInfo,docsLink,flats
"{""id"":""ID дома: p-39662"",""name"":""ЖК \""Опалиха Парк\"""",""address"":""Адрес: обл Московская  Красногорский  г Красногорск  мкр. Опалиха  Корпус 3"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/6313"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6261"",""enterExplotation"":""III кв. 2021"",""cadastrNum"":""50:11:0000000:169372"",""floorsNum"":""8"",""livingRoom"":""158"",""livingArea"":""6 169"",""unlivingRoom"":""5"",""unlivingArea"":""685"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/39662/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""136 квартир"",""twoRoomFlatQnt"":""22 квартиры"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""3"",""averFlatQntPerFloor"":""8"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-33920"",""name"":""ЖК \""ОПАЛИХА ПАРК\"""",""address"":""Адрес: обл Московская  Красногорский  г Красногорск  мкр. Опалиха  Корпус 5"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/6313"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6261"",""enterExplotation"":""III кв. 2021"",""cadastrNum"":""50:11:0000000:169373"",""floorsNum"":""8"",""livingRoom"":""171"",""livingArea"":""8 067"",""unlivingRoom"":""4"",""unlivingArea"":""584"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/33920/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""110 квартир"",""twoRoomFlatQnt"":""37 квартир"",""threeRoomFlatQnt"":""24 квартиры"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""4"",""averFlatQntPerFloor"":""7"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-33941"",""name"":""ЖК \""ОПАЛИХА ПАРК\"""",""address"":""Адрес: обл Московская  Красногорский  г Красногорск  мкр. Опалиха  Корпус 2"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/6313"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6261"",""enterExplotation"":""III кв. 2021"",""cadastrNum"":""50:11:0000000:169371"",""floorsNum"":""8"",""livingRoom"":""460"",""livingArea"":""20 226"",""unlivingRoom"":""-"",""unlivingArea"":""3 487"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/33941/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""321 квартира"",""twoRoomFlatQnt"":""82 квартиры"",""threeRoomFlatQnt"":""57 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""9"",""averFlatQntPerFloor"":""8"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-39655"",""name"":""ЖК \""Опалиха Парк\"""",""address"":""Адрес: обл Московская  Красногорский  г Красногорск  мкр. Опалиха  Корпус 4"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/6313"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6261"",""enterExplotation"":""III кв. 2021"",""cadastrNum"":""50:11:0000000:169370"",""floorsNum"":""8"",""livingRoom"":""224"",""livingArea"":""7 448"",""unlivingRoom"":""8"",""unlivingArea"":""911"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/39655/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""224 квартиры"",""twoRoomFlatQnt"":""—"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""2"",""averFlatQntPerFloor"":""14"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-40413"",""name"":""обл Московская  Раменский  д Островцы  д. 15"",""address"":""Адрес: обл Московская  Раменский  д Островцы  д. 15"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4744"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6013"",""enterExplotation"":""II кв. 2021"",""cadastrNum"":""50:23:0030155:109"",""floorsNum"":""17"",""livingRoom"":""632"",""livingArea"":""23 547"",""unlivingRoom"":""4"",""unlivingArea"":""321"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/40413/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""367 квартир"",""twoRoomFlatQnt"":""262 квартиры"",""threeRoomFlatQnt"":""3 квартиры"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""5"",""averFlatQntPerFloor"":""8"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-44956"",""name"":""Жилые дома переменной этажности (5-14 этажей) с инженерно-техническим обеспечением"",""address"":""Адрес: Самарская область  город Тольятти  улица 40 лет Победы  дом 5  секция Р-3"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/8327"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""63:09:0000000:9428"",""floorsNum"":""14"",""livingRoom"":""116"",""livingArea"":""4 854"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-44957"",""name"":""Жилые дома переменной этажности (5-14 этажей) с инженерно-техническим обеспечением"",""address"":""Адрес: Самарская область  город Тольятти  улица 40 лет Победы  дом 5  секция Р-4"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/8327"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""63:09:0000000:9428"",""floorsNum"":""14"",""livingRoom"":""228"",""livingArea"":""4 854"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-15461"",""name"":""Жилые дома переменной этажности (5-14 этажей) с инженерно-техническим обеспечением"",""address"":""Адрес: Самарская область  город Тольятти  улица 40 лет Победы  дом 5  секция Р-2"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/8327"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""63:09:0000000:9428"",""floorsNum"":""8"",""livingRoom"":""251"",""livingArea"":""4 270"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-1665"",""name"":""Многоэтажное многоквартирное жилое здание"",""address"":""Адрес: Кировская обл.  г. Киров  Нововятский р-н  ул. Орджоникидзе  д. 2б"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4124"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6844"",""enterExplotation"":""I кв. 2024"",""cadastrNum"":""43:40:000753:22"",""floorsNum"":""15"",""livingRoom"":""125"",""livingArea"":""5 141"",""unlivingRoom"":""-"",""unlivingArea"":""210"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-39829"",""name"":""Респ Северная Осетия - Алания  город Владикавказ  Правобережный  Иристонский  улица Куйбышева  д. 77"",""address"":""Адрес: Респ Северная Осетия - Алания  город Владикавказ  Правобережный  Иристонский  улица Куйбышева  д. 77"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/5579"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/8157"",""enterExplotation"":""IV кв. 2021"",""cadastrNum"":""15:09:0021001:559"",""floorsNum"":""-"",""livingRoom"":""208"",""livingArea"":""12 281"",""unlivingRoom"":""16"",""unlivingArea"":""303"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/39829/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""80 квартир"",""twoRoomFlatQnt"":""96 квартир"",""threeRoomFlatQnt"":""32 квартиры"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""7"",""averFlatQntPerFloor"":""4"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-11406"",""name"":""многоквартирный жилой дом"",""address"":""Адрес: г. Москва  Новомосковский АО  пос. Кокошкино  ул. Труда"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4329"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""50:26:0171106:28"",""floorsNum"":""25"",""livingRoom"":""210"",""livingArea"":""11 700"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-124354"",""name"":""обл Ленинградская  Выборгский  г Выборг  ул Августовская  д. 2"",""address"":""Адрес: обл Ленинградская  Выборгский  г Выборг  ул Августовская  д. 2"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4412"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6036"",""enterExplotation"":""IV кв. 2022"",""cadastrNum"":""47:01:0109001:57"",""floorsNum"":""16"",""livingRoom"":""120"",""livingArea"":""7 531"",""unlivingRoom"":""1"",""unlivingArea"":""790"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/124354/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation,"{""oneRoomFlatQnt"":""60 квартир"",""twoRoomFlatQnt"":""45 квартир"",""threeRoomFlatQnt"":""15 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""8"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-15586"",""name"":""Респ Удмуртская  Завьяловский  с Первомайский  улица Летняя  д. 11"",""address"":""Адрес: Респ Удмуртская  Завьяловский  с Первомайский  улица Летняя  д. 11"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/1721"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""18:08:023002:1480"",""floorsNum"":""-"",""livingRoom"":""178"",""livingArea"":""6 681"",""unlivingRoom"":""1"",""unlivingArea"":""600"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/15586/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""142 квартиры"",""twoRoomFlatQnt"":""36 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""2"",""averFlatQntPerFloor"":""10"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-41836"",""name"":""г. Кострома  ул. Мясницкая  д. 71"",""address"":""Адрес: Костромская обл.  г. Кострома  ул. Мясницкая  д. 71"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7917"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""44:27:040617:12"",""floorsNum"":""3"",""livingRoom"":""8"",""livingArea"":""534"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/41836/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation,"{""oneRoomFlatQnt"":""2 квартиры"",""twoRoomFlatQnt"":""4 квартиры"",""threeRoomFlatQnt"":""2 квартиры"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""3"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-43822"",""name"":""Апартотель"",""address"":""Адрес: Краснодарский край  г. Сочи  Адлерский р-н  ул. Просвещения  д. 24"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7151"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6735"",""enterExplotation"":""I кв. 2018"",""cadastrNum"":""23:49:0402027:470"",""floorsNum"":""8"",""livingRoom"":""-"",""livingArea"":""-"",""unlivingRoom"":""-"",""unlivingArea"":""-"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
